Transaction_ID,Vendor,Category,Amount,Date,Department
444,IBM,Software,24634,2024-01-19 11:00:00,HR
445,Wipro,Cloud,5090,2024-01-19 12:00:00,HR
446,IBM,Infrastructure,46266,2024-01-19 13:00:00,Marketing
447,Azure,Infrastructure,572956,2024-01-19 14:00:00,IT
448,IBM,Cloud,88643,2024-01-19 15:00:00,Finance
449,Google Cloud,Software,59704,2024-01-19 16:00:00,IT
450,Azure,Software,63866,2024-01-19 17:00:00,IT
451,Azure,Cloud,9382,2024-01-19 18:00:00,Finance
452,Azure,Consulting,48774,2024-01-19 19:00:00,IT
453,AWS,Infrastructure,75570,2024-01-19 20:00:00,Operations
454,AWS,Cloud,75062,2024-01-19 21:00:00,Operations
455,AWS,Cloud,90609,2024-01-19 22:00:00,Finance
456,Google Cloud,Software,47698,2024-01-19 23:00:00,Finance
457,Wipro,Infrastructure,2110,2024-01-20 00:00:00,HR
458,IBM,Software,82981,2024-01-20 01:00:00,HR
459,Infosys,Cloud,1386,2024-01-20 02:00:00,IT
460,Azure,Consulting,59513,2024-01-20 03:00:00,IT
461,IBM,Infrastructure,85120,2024-01-20 04:00:00,Finance
462,Azure,Cloud,48801,2024-01-20 05:00:00,IT
463,Google Cloud,Cloud,97085,2024-01-20 06:00:00,Marketing
464,Azure,Consulting,72857,2024-01-20 07:00:00,Operations
465,AWS,Cloud,90976,2024-01-20 08:00:00,IT
466,Infosys,Cloud,32566,2024-01-20 09:00:00,IT
467,TCS,Infrastructure,33521,2024-01-20 10:00:00,HR
468,Azure,Infrastructure,24798,2024-01-20 11:00:00,Marketing
469,IBM,Infrastructure,14565,2024-01-20 12:00:00,IT
470,AWS,Software,24027,2024-01-20 13:00:00,Operations
471,TCS,Consulting,98631,2024-01-20 14:00:00,IT
472,Infosys,Infrastructure,6631,2024-01-20 15:00:00,Finance
473,TCS,Software,90865,2024-01-20 16:00:00,Marketing
474,AWS,Software,57878,2024-01-20 17:00:00,IT
475,Wipro,Consulting,46206,2024-01-20 18:00:00,Marketing
476,Wipro,Consulting,59582,2024-01-20 19:00:00,IT
477,TCS,Cloud,59334,2024-01-20 20:00:00,Operations
478,Google Cloud,Software,73323,2024-01-20 21:00:00,Operations
479,IBM,Infrastructure,54619,2024-01-20 22:00:00,Marketing
480,IBM,Consulting,27875,2024-01-20 23:00:00,HR
481,TCS,Software,25514,2024-01-21 00:00:00,HR
482,Azure,Infrastructure,23580,2024-01-21 01:00:00,Finance
483,Azure,Software,86827,2024-01-21 02:00:00,HR
484,IBM,Consulting,5288,2024-01-21 03:00:00,Marketing
485,IBM,Cloud,7734,2024-01-21 04:00:00,HR
486,Wipro,Software,84000,2024-01-21 05:00:00,Finance
487,Google Cloud,Infrastructure,40008,2024-01-21 06:00:00,IT
488,AWS,Consulting,50349,2024-01-21 07:00:00,HR
489,Azure,Cloud,8814,2024-01-21 08:00:00,Marketing
490,IBM,Infrastructure,44154,2024-01-21 09:00:00,Marketing
491,Wipro,Infrastructure,8851,2024-01-21 10:00:00,Finance
492,Infosys,Infrastructure,2600,2024-01-21 11:00:00,Finance
493,Wipro,Software,57614,2024-01-21 12:00:00,Operations
494,Azure,Consulting,73402,2024-01-21 13:00:00,Operations
495,Azure,Infrastructure,4692,2024-01-21 14:00:00,Operations
496,Wipro,Software,59027,2024-01-21 15:00:00,IT
497,AWS,Consulting,21373,2024-01-21 16:00:00,Marketing
498,TCS,Consulting,99636,2024-01-21 17:00:00,Operations
499,Azure,Software,63805,2024-01-21 18:00:00,Marketing
500,Wipro,Software,81383,2024-01-21 19:00:00,Finance
501,IBM,Infrastructure,15507,2024-01-21 20:00:00,IT
502,Wipro,Consulting,63931,2024-01-21 21:00:00,Finance
503,Google Cloud,Cloud,76499,2024-01-21 22:00:00,Marketing
504,TCS,Software,72642,2024-01-21 23:00:00,Operations
505,Infosys,Consulting,73869,2024-01-22 00:00:00,Finance
506,AWS,Consulting,98449,2024-01-22 01:00:00,HR
507,Infosys,Infrastructure,97819,2024-01-22 02:00:00,IT
508,TCS,Cloud,40423,2024-01-22 03:00:00,Marketing
509,TCS,Infrastructure,96351,2024-01-22 04:00:00,Operations
510,TCS,Cloud,87120,2024-01-22 05:00:00,Finance
511,Infosys,Cloud,637272,2024-01-22 06:00:00,IT
512,IBM,Software,67600,2024-01-22 07:00:00,Operations
513,TCS,Consulting,42848,2024-01-22 08:00:00,Finance
514,Wipro,Consulting,7820,2024-01-22 09:00:00,Marketing
515,Infosys,Consulting,9512,2024-01-22 10:00:00,HR
516,TCS,Cloud,37725,2024-01-22 11:00:00,HR
517,Wipro,Consulting,52534,2024-01-22 12:00:00,Marketing
518,IBM,Software,86151,2024-01-22 13:00:00,IT
519,Google Cloud,Cloud,40776,2024-01-22 14:00:00,Marketing
520,IBM,Cloud,61945,2024-01-22 15:00:00,Finance
521,TCS,Cloud,84420,2024-01-22 16:00:00,IT
522,Infosys,Cloud,48455,2024-01-22 17:00:00,HR
523,Azure,Software,84488,2024-01-22 18:00:00,Finance
524,TCS,Consulting,53433,2024-01-22 19:00:00,Operations
525,Azure,Software,10711,2024-01-22 20:00:00,Operations
526,Wipro,Consulting,60262,2024-01-22 21:00:00,Operations
527,Google Cloud,Software,87009,2024-01-22 22:00:00,HR
528,AWS,Infrastructure,84785,2024-01-22 23:00:00,Marketing
529,IBM,Infrastructure,10597,2024-01-23 00:00:00,IT
530,Google Cloud,Infrastructure,61067,2024-01-23 01:00:00,HR
531,TCS,Infrastructure,88520,2024-01-23 02:00:00,Finance
532,Azure,Cloud,49022,2024-01-23 03:00:00,Finance
533,IBM,Cloud,82924,2024-01-23 04:00:00,Operations
534,Azure,Software,19782,2024-01-23 05:00:00,IT
535,Infosys,Software,52782,2024-01-23 06:00:00,Operations
536,Azure,Infrastructure,73144,2024-01-23 07:00:00,Finance
537,Infosys,Consulting,99651,2024-01-23 08:00:00,Finance
538,Wipro,Infrastructure,56013,2024-01-23 09:00:00,Marketing
539,IBM,Software,73036,2024-01-23 10:00:00,Marketing
540,IBM,Infrastructure,36342,2024-01-23 11:00:00,Marketing
541,AWS,Software,86745,2024-01-23 12:00:00,Operations
542,TCS,Infrastructure,21977,2024-01-23 13:00:00,IT
543,Infosys,Consulting,58396,2024-01-23 14:00:00,Marketing
544,AWS,Infrastructure,51021,2024-01-23 15:00:00,HR
545,Azure,Consulting,367814,2024-01-23 16:00:00,Marketing
546,Azure,Consulting,67836,2024-01-23 17:00:00,Operations
547,AWS,Software,28075,2024-01-23 18:00:00,IT
548,IBM,Consulting,90515,2024-01-23 19:00:00,Marketing
549,Azure,Cloud,31802,2024-01-23 20:00:00,IT
550,Wipro,Cloud,78761,2024-01-23 21:00:00,HR
551,Wipro,Cloud,78017,2024-01-23 22:00:00,Finance
552,AWS,Software,87753,2024-01-23 23:00:00,IT
553,Infosys,Cloud,56822,2024-01-24 00:00:00,Marketing
554,Infosys,Software,52603,2024-01-24 01:00:00,Operations
555,AWS,Software,81291,2024-01-24 02:00:00,Operations
556,Infosys,Cloud,91450,2024-01-24 03:00:00,Operations
557,IBM,Consulting,36592,2024-01-24 04:00:00,Operations
558,IBM,Infrastructure,57006,2024-01-24 05:00:00,IT
559,Infosys,Software,27269,2024-01-24 06:00:00,Operations
560,Wipro,Cloud,51138,2024-01-24 07:00:00,Finance
561,Infosys,Software,63398,2024-01-24 08:00:00,HR
562,IBM,Consulting,91091,2024-01-24 09:00:00,IT
563,Google Cloud,Consulting,20874,2024-01-24 10:00:00,IT
564,TCS,Cloud,58228,2024-01-24 11:00:00,Operations
565,Azure,Software,63670,2024-01-24 12:00:00,Operations
566,Google Cloud,Infrastructure,8925,2024-01-24 13:00:00,IT
567,Infosys,Infrastructure,4107,2024-01-24 14:00:00,Operations
568,Wipro,Software,87388,2024-01-24 15:00:00,Operations
569,AWS,Software,96719,2024-01-24 16:00:00,Operations
570,Infosys,Software,28617,2024-01-24 17:00:00,Operations
571,Wipro,Cloud,75258,2024-01-24 18:00:00,Operations
572,TCS,Consulting,51075,2024-01-24 19:00:00,Marketing
573,Infosys,Infrastructure,23631,2024-01-24 20:00:00,Marketing
574,IBM,Cloud,63444,2024-01-24 21:00:00,Marketing
575,AWS,Software,98158,2024-01-24 22:00:00,IT
576,Wipro,Software,8883,2024-01-24 23:00:00,HR
577,Wipro,Consulting,20708,2024-01-25 00:00:00,IT
578,Wipro,Software,47221,2024-01-25 01:00:00,Marketing
579,TCS,Cloud,18197,2024-01-25 02:00:00,IT
580,Infosys,Cloud,22134,2024-01-25 03:00:00,HR
581,TCS,Consulting,34550,2024-01-25 04:00:00,Operations
582,Azure,Cloud,15642,2024-01-25 05:00:00,Finance
583,Azure,Infrastructure,21439,2024-01-25 06:00:00,Marketing
584,Infosys,Cloud,98779,2024-01-25 07:00:00,Marketing
585,IBM,Cloud,25583,2024-01-25 08:00:00,HR
586,TCS,Cloud,94885,2024-01-25 09:00:00,Operations
587,AWS,Infrastructure,80538,2024-01-25 10:00:00,Operations
588,Wipro,Software,63014,2024-01-25 11:00:00,Finance
589,Wipro,Cloud,20523,2024-01-25 12:00:00,Operations
590,Infosys,Consulting,71543,2024-01-25 13:00:00,HR
591,IBM,Infrastructure,86971,2024-01-25 14:00:00,Operations
592,Azure,Consulting,91629,2024-01-25 15:00:00,HR
593,Azure,Cloud,77830,2024-01-25 16:00:00,Marketing
594,Wipro,Consulting,46538,2024-01-25 17:00:00,Marketing
595,Infosys,Cloud,48310,2024-01-25 18:00:00,Marketing
596,TCS,Infrastructure,11908,2024-01-25 19:00:00,IT
597,Azure,Consulting,58290,2024-01-25 20:00:00,Marketing
598,TCS,Consulting,54634,2024-01-25 21:00:00,HR
599,IBM,Cloud,13699,2024-01-25 22:00:00,Finance
600,Azure,Cloud,67912,2024-01-25 23:00:00,Operations
601,Azure,Software,15255,2024-01-26 00:00:00,Marketing
602,Google Cloud,Cloud,80183,2024-01-26 01:00:00,IT
603,Azure,Cloud,61282,2024-01-26 02:00:00,IT
604,AWS,Software,59249,2024-01-26 03:00:00,HR
605,Infosys,Cloud,39176,2024-01-26 04:00:00,Finance
606,Infosys,Cloud,9163,2024-01-26 05:00:00,Marketing
607,TCS,Software,55210,2024-01-26 06:00:00,Marketing
608,IBM,Infrastructure,72979,2024-01-26 07:00:00,IT
609,Azure,Infrastructure,79860,2024-01-26 08:00:00,HR
610,AWS,Cloud,22143,2024-01-26 09:00:00,IT
611,TCS,Cloud,5920,2024-01-26 10:00:00,IT
612,Google Cloud,Software,83911,2024-01-26 11:00:00,Finance
613,TCS,Software,38996,2024-01-26 12:00:00,HR
614,TCS,Infrastructure,12748,2024-01-26 13:00:00,Finance
615,Azure,Consulting,205618,2024-01-26 14:00:00,HR
616,Google Cloud,Cloud,82251,2024-01-26 15:00:00,Marketing
617,TCS,Consulting,48252,2024-01-26 16:00:00,Operations
618,AWS,Consulting,64179,2024-01-26 17:00:00,Operations
619,AWS,Software,7450,2024-01-26 18:00:00,HR
620,Infosys,Cloud,53756,2024-01-26 19:00:00,Operations
621,Google Cloud,Cloud,51235,2024-01-26 20:00:00,IT
622,Google Cloud,Software,91546,2024-01-26 21:00:00,Marketing
623,Infosys,Consulting,1020,2024-01-26 22:00:00,Marketing
624,TCS,Software,81253,2024-01-26 23:00:00,Operations
625,Google Cloud,Infrastructure,10664,2024-01-27 00:00:00,HR
626,AWS,Cloud,67635,2024-01-27 01:00:00,IT
627,AWS,Infrastructure,758616,2024-01-27 02:00:00,HR
628,Azure,Software,69173,2024-01-27 03:00:00,Operations
629,Google Cloud,Cloud,86333,2024-01-27 04:00:00,Marketing
630,TCS,Infrastructure,41225,2024-01-27 05:00:00,Marketing
631,Infosys,Infrastructure,11807,2024-01-27 06:00:00,HR
632,Infosys,Consulting,84274,2024-01-27 07:00:00,Finance
633,TCS,Cloud,7402,2024-01-27 08:00:00,HR
634,IBM,Infrastructure,5521,2024-01-27 09:00:00,Finance
635,Wipro,Infrastructure,64165,2024-01-27 10:00:00,HR
636,Azure,Consulting,9382,2024-01-27 11:00:00,Finance
637,Infosys,Infrastructure,16065,2024-01-27 12:00:00,Finance
638,Google Cloud,Infrastructure,86470,2024-01-27 13:00:00,Finance
639,Azure,Infrastructure,15425,2024-01-27 14:00:00,Finance
640,Google Cloud,Consulting,14111,2024-01-27 15:00:00,IT
641,IBM,Infrastructure,41799,2024-01-27 16:00:00,Finance
642,AWS,Infrastructure,54257,2024-01-27 17:00:00,Finance
643,Azure,Cloud,62177,2024-01-27 18:00:00,Marketing
644,Infosys,Cloud,82046,2024-01-27 19:00:00,IT
645,Azure,Consulting,38851,2024-01-27 20:00:00,Finance
646,Azure,Software,317290,2024-01-27 21:00:00,Operations
647,Azure,Cloud,78853,2024-01-27 22:00:00,IT
648,Wipro,Consulting,3175,2024-01-27 23:00:00,Marketing
649,Azure,Infrastructure,12341,2024-01-28 00:00:00,HR
650,Google Cloud,Infrastructure,64908,2024-01-28 01:00:00,Marketing
651,AWS,Consulting,26654,2024-01-28 02:00:00,Marketing
652,IBM,Infrastructure,61895,2024-01-28 03:00:00,IT
653,TCS,Infrastructure,60696,2024-01-28 04:00:00,IT
654,Azure,Software,58889,2024-01-28 05:00:00,Operations
655,Infosys,Infrastructure,88144,2024-01-28 06:00:00,Operations
656,Azure,Cloud,84115,2024-01-28 07:00:00,IT
657,Infosys,Infrastructure,611973,2024-01-28 08:00:00,IT
658,Google Cloud,Consulting,35837,2024-01-28 09:00:00,IT
659,Infosys,Software,69894,2024-01-28 10:00:00,HR
660,TCS,Infrastructure,85358,2024-01-28 11:00:00,Marketing
661,AWS,Consulting,42576,2024-01-28 12:00:00,Operations
662,Infosys,Cloud,703034,2024-01-28 13:00:00,Operations
663,Infosys,Infrastructure,35579,2024-01-28 14:00:00,Finance
664,AWS,Software,97554,2024-01-28 15:00:00,HR
665,TCS,Infrastructure,17555,2024-01-28 16:00:00,IT
666,Azure,Consulting,54294,2024-01-28 17:00:00,IT
667,Infosys,Software,50777,2024-01-28 18:00:00,HR
668,AWS,Infrastructure,6906,2024-01-28 19:00:00,Operations
669,Google Cloud,Cloud,41751,2024-01-28 20:00:00,IT
670,AWS,Software,70599,2024-01-28 21:00:00,Finance
671,Google Cloud,Cloud,75180,2024-01-28 22:00:00,Operations
672,TCS,Consulting,74678,2024-01-28 23:00:00,Marketing
673,Azure,Infrastructure,32644,2024-01-29 00:00:00,HR
674,AWS,Cloud,34521,2024-01-29 01:00:00,Operations
675,IBM,Consulting,12564,2024-01-29 02:00:00,Marketing
676,IBM,Infrastructure,71640,2024-01-29 03:00:00,Finance
677,Wipro,Consulting,28299,2024-01-29 04:00:00,HR
678,Infosys,Cloud,48958,2024-01-29 05:00:00,IT
679,TCS,Consulting,57078,2024-01-29 06:00:00,IT
680,AWS,Software,14421,2024-01-29 07:00:00,Marketing
681,IBM,Infrastructure,89747,2024-01-29 08:00:00,Operations
682,Infosys,Consulting,12202,2024-01-29 09:00:00,Finance
683,IBM,Cloud,43185,2024-01-29 10:00:00,Marketing
684,AWS,Infrastructure,4685,2024-01-29 11:00:00,Finance
685,Google Cloud,Software,91197,2024-01-29 12:00:00,Finance
686,AWS,Infrastructure,43637,2024-01-29 13:00:00,Finance
687,Wipro,Software,19366,2024-01-29 14:00:00,HR
688,AWS,Infrastructure,25276,2024-01-29 15:00:00,Marketing
689,AWS,Consulting,81946,2024-01-29 16:00:00,HR
690,Wipro,Consulting,49239,2024-01-29 17:00:00,Operations
691,TCS,Cloud,76214,2024-01-29 18:00:00,Operations
692,AWS,Software,25575,2024-01-29 19:00:00,IT
693,Wipro,Cloud,42401,2024-01-29 20:00:00,IT
694,Infosys,Consulting,42230,2024-01-29 21:00:00,IT
695,Google Cloud,Software,80424,2024-01-29 22:00:00,Operations
696,Google Cloud,Cloud,83263,2024-01-29 23:00:00,Finance
697,AWS,Cloud,69617,2024-01-30 00:00:00,Finance
698,TCS,Cloud,24021,2024-01-30 01:00:00,Marketing
699,TCS,Cloud,10449,2024-01-30 02:00:00,Operations
700,Infosys,Cloud,16657,2024-01-30 03:00:00,IT
701,AWS,Software,36059,2024-01-30 04:00:00,Operations
702,Google Cloud,Cloud,2532,2024-01-30 05:00:00,Finance
703,TCS,Software,51805,2024-01-30 06:00:00,Finance
704,AWS,Cloud,82551,2024-01-30 07:00:00,HR
705,IBM,Consulting,38756,2024-01-30 08:00:00,HR
706,TCS,Consulting,72880,2024-01-30 09:00:00,Marketing
707,Wipro,Cloud,75642,2024-01-30 10:00:00,Operations
708,IBM,Infrastructure,690526,2024-01-30 11:00:00,HR
709,TCS,Consulting,53168,2024-01-30 12:00:00,HR
710,Google Cloud,Software,76188,2024-01-30 13:00:00,Operations
711,Azure,Cloud,25550,2024-01-30 14:00:00,Finance
712,IBM,Software,7389,2024-01-30 15:00:00,Marketing
713,Infosys,Infrastructure,88897,2024-01-30 16:00:00,Marketing
714,Infosys,Cloud,36847,2024-01-30 17:00:00,Marketing
715,Google Cloud,Consulting,80239,2024-01-30 18:00:00,HR
716,TCS,Software,19642,2024-01-30 19:00:00,Finance
717,AWS,Consulting,37509,2024-01-30 20:00:00,Marketing
718,TCS,Consulting,80417,2024-01-30 21:00:00,Operations
719,Google Cloud,Cloud,50237,2024-01-30 22:00:00,Marketing
720,Infosys,Software,16414,2024-01-30 23:00:00,IT
721,TCS,Infrastructure,64176,2024-01-31 00:00:00,Finance
722,Infosys,Consulting,80865,2024-01-31 01:00:00,IT
723,IBM,Cloud,63059,2024-01-31 02:00:00,Finance
724,AWS,Cloud,50150,2024-01-31 03:00:00,Operations
725,IBM,Infrastructure,89367,2024-01-31 04:00:00,HR
726,Infosys,Cloud,42091,2024-01-31 05:00:00,HR
727,Infosys,Consulting,74124,2024-01-31 06:00:00,Finance
728,Azure,Cloud,1903,2024-01-31 07:00:00,Marketing
729,Azure,Software,55235,2024-01-31 08:00:00,IT
730,IBM,Software,59565,2024-01-31 09:00:00,Operations
731,Wipro,Consulting,56342,2024-01-31 10:00:00,Marketing
732,IBM,Software,43723,2024-01-31 11:00:00,HR
733,Azure,Infrastructure,36572,2024-01-31 12:00:00,Marketing
734,Infosys,Cloud,18610,2024-01-31 13:00:00,IT
735,Google Cloud,Consulting,35052,2024-01-31 14:00:00,HR
736,IBM,Infrastructure,99993,2024-01-31 15:00:00,Finance
737,Infosys,Cloud,88063,2024-01-31 16:00:00,Operations
738,Google Cloud,Infrastructure,38550,2024-01-31 17:00:00,Operations
739,Google Cloud,Consulting,55033,2024-01-31 18:00:00,HR
740,Azure,Consulting,30011,2024-01-31 19:00:00,Finance
741,IBM,Infrastructure,35764,2024-01-31 20:00:00,IT
742,TCS,Cloud,98540,2024-01-31 21:00:00,Operations
743,AWS,Software,54533,2024-01-31 22:00:00,HR
744,Azure,Software,25064,2024-01-31 23:00:00,Operations
745,Azure,Infrastructure,50581,2024-02-01 00:00:00,Finance
746,TCS,Consulting,29702,2024-02-01 01:00:00,IT
747,AWS,Cloud,86701,2024-02-01 02:00:00,Finance
748,Infosys,Cloud,9631,2024-02-01 03:00:00,Marketing
749,Wipro,Consulting,88388,2024-02-01 04:00:00,Finance
750,IBM,Software,71043,2024-02-01 05:00:00,Finance
751,Wipro,Cloud,67063,2024-02-01 06:00:00,Operations
752,Infosys,Infrastructure,29981,2024-02-01 07:00:00,Finance
753,Azure,Software,36764,2024-02-01 08:00:00,HR
754,AWS,Infrastructure,51513,2024-02-01 09:00:00,Operations
755,Azure,Software,67198,2024-02-01 10:00:00,Operations
756,Google Cloud,Consulting,25940,2024-02-01 11:00:00,Marketing
757,Azure,Infrastructure,72792,2024-02-01 12:00:00,HR
758,Azure,Infrastructure,29432,2024-02-01 13:00:00,Finance
759,Infosys,Consulting,9367,2024-02-01 14:00:00,Marketing
760,Infosys,Infrastructure,26511,2024-02-01 15:00:00,HR
761,Infosys,Software,9573,2024-02-01 16:00:00,Marketing
762,Wipro,Cloud,16582,2024-02-01 17:00:00,IT
763,Google Cloud,Cloud,6378,2024-02-01 18:00:00,Finance
764,Infosys,Consulting,66296,2024-02-01 19:00:00,Marketing
765,AWS,Software,14500,2024-02-01 20:00:00,IT
766,Wipro,Infrastructure,66841,2024-02-01 21:00:00,Finance
767,TCS,Infrastructure,22881,2024-02-01 22:00:00,Marketing
768,AWS,Cloud,71233,2024-02-01 23:00:00,Marketing
769,IBM,Infrastructure,52542,2024-02-02 00:00:00,Marketing
770,IBM,Cloud,66285,2024-02-02 01:00:00,Marketing
771,AWS,Consulting,60547,2024-02-02 02:00:00,Operations
772,Infosys,Infrastructure,63151,2024-02-02 03:00:00,Marketing
773,TCS,Software,8222,2024-02-02 04:00:00,Operations
774,TCS,Infrastructure,8933,2024-02-02 05:00:00,Operations
775,Wipro,Cloud,84385,2024-02-02 06:00:00,IT
776,TCS,Consulting,90772,2024-02-02 07:00:00,Finance
777,IBM,Cloud,99706,2024-02-02 08:00:00,Operations
778,Google Cloud,Infrastructure,79437,2024-02-02 09:00:00,HR
779,Infosys,Cloud,7940,2024-02-02 10:00:00,Operations
780,TCS,Cloud,85590,2024-02-02 11:00:00,HR
781,Wipro,Consulting,60145,2024-02-02 12:00:00,IT
782,IBM,Software,44610,2024-02-02 13:00:00,HR
783,Google Cloud,Infrastructure,58520,2024-02-02 14:00:00,IT
784,Azure,Consulting,5544,2024-02-02 15:00:00,IT
785,Azure,Software,91854,2024-02-02 16:00:00,IT
786,Google Cloud,Cloud,55812,2024-02-02 17:00:00,HR
787,IBM,Software,72610,2024-02-02 18:00:00,HR
788,Wipro,Cloud,52500,2024-02-02 19:00:00,IT
789,Google Cloud,Cloud,40618,2024-02-02 20:00:00,IT
790,Infosys,Consulting,26444,2024-02-02 21:00:00,Finance
791,Infosys,Cloud,86982,2024-02-02 22:00:00,IT
792,Azure,Consulting,95079,2024-02-02 23:00:00,Marketing
793,TCS,Software,57586,2024-02-03 00:00:00,Finance
794,Wipro,Software,25789,2024-02-03 01:00:00,Finance
795,Azure,Cloud,2617,2024-02-03 02:00:00,Finance
796,TCS,Consulting,4333,2024-02-03 03:00:00,Marketing
797,TCS,Cloud,41002,2024-02-03 04:00:00,Finance
798,Infosys,Consulting,64620,2024-02-03 05:00:00,Finance
799,IBM,Consulting,88688,2024-02-03 06:00:00,HR
800,AWS,Consulting,90627,2024-02-03 07:00:00,HR
801,IBM,Software,1511,2024-02-03 08:00:00,IT
802,AWS,Consulting,38850,2024-02-03 09:00:00,IT
803,Google Cloud,Software,83172,2024-02-03 10:00:00,Operations
804,Infosys,Consulting,87053,2024-02-03 11:00:00,Marketing
805,TCS,Software,32786,2024-02-03 12:00:00,HR
806,Wipro,Infrastructure,691031,2024-02-03 13:00:00,IT
807,AWS,Software,37244,2024-02-03 14:00:00,Marketing
808,IBM,Software,75714,2024-02-03 15:00:00,Finance
809,TCS,Cloud,68261,2024-02-03 16:00:00,Marketing
810,AWS,Consulting,19477,2024-02-03 17:00:00,HR
811,AWS,Infrastructure,47533,2024-02-03 18:00:00,Operations
812,AWS,Cloud,35469,2024-02-03 19:00:00,HR
813,Wipro,Consulting,9496,2024-02-03 20:00:00,IT
814,Infosys,Infrastructure,13270,2024-02-03 21:00:00,IT
815,Wipro,Infrastructure,77008,2024-02-03 22:00:00,Marketing
816,Azure,Infrastructure,21724,2024-02-03 23:00:00,HR
817,TCS,Consulting,31416,2024-02-04 00:00:00,IT
818,Infosys,Infrastructure,36575,2024-02-04 01:00:00,Finance
819,Infosys,Infrastructure,82190,2024-02-04 02:00:00,Finance
820,Infosys,Cloud,77614,2024-02-04 03:00:00,Operations
821,IBM,Software,94566,2024-02-04 04:00:00,Marketing
822,Infosys,Consulting,74108,2024-02-04 05:00:00,IT
823,Wipro,Software,18408,2024-02-04 06:00:00,Operations
824,Infosys,Cloud,20359,2024-02-04 07:00:00,Finance
825,Google Cloud,Software,9698,2024-02-04 08:00:00,Operations
826,TCS,Infrastructure,71392,2024-02-04 09:00:00,Operations
827,Infosys,Infrastructure,94063,2024-02-04 10:00:00,IT
828,TCS,Consulting,40492,2024-02-04 11:00:00,IT
829,Google Cloud,Consulting,75781,2024-02-04 12:00:00,IT
830,Google Cloud,Consulting,44634,2024-02-04 13:00:00,Marketing
831,TCS,Cloud,43864,2024-02-04 14:00:00,Operations
832,AWS,Consulting,95482,2024-02-04 15:00:00,Operations
833,Azure,Cloud,38355,2024-02-04 16:00:00,Marketing
834,IBM,Infrastructure,507184,2024-02-04 17:00:00,Finance
835,AWS,Software,38814,2024-02-04 18:00:00,HR
836,AWS,Infrastructure,32645,2024-02-04 19:00:00,Finance
837,Wipro,Infrastructure,85814,2024-02-04 20:00:00,Marketing
838,IBM,Infrastructure,73739,2024-02-04 21:00:00,Operations
839,IBM,Consulting,57630,2024-02-04 22:00:00,Operations
840,AWS,Consulting,49171,2024-02-04 23:00:00,IT
841,Infosys,Consulting,22658,2024-02-05 00:00:00,IT
842,Wipro,Software,16797,2024-02-05 01:00:00,Operations
843,Wipro,Consulting,59799,2024-02-05 02:00:00,Operations
