Transaction_ID,Date,Vendor,Department,Amount,Issue_Type,ML_Risk_Score,Recommended_Action,Estimated_Savings,Auto_Action,Execution_Status
4600,2024-07-10 15:00:00,Google Cloud,Operations,1929,Statistical Outlier (Isolation Forest),0.002435897435897436,Flag for Audit,192.9,Monitor,Logged for Monitoring
6351,2024-09-21 14:00:00,Azure,Finance,1925,Statistical Outlier (Isolation Forest),0.008484848484848484,Flag for Audit,192.5,Monitor,Logged for Monitoring
46,2024-01-02 21:00:00,TCS,IT,1922,Statistical Outlier (Isolation Forest),0.005686274509803921,Flag for Audit,192.2,Monitor,Logged for Monitoring
728,2024-01-31 07:00:00,Azure,Marketing,1903,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,190.3,Monitor,Logged for Monitoring
4100,2024-06-19 19:00:00,Azure,Marketing,1891,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,189.1,Monitor,Logged for Monitoring
3690,2024-06-02 17:00:00,Wipro,Operations,1888,Statistical Outlier (Isolation Forest),0.011033936651583712,Flag for Audit,188.8,Monitor,Logged for Monitoring
7448,2024-11-06 07:00:00,Google Cloud,HR,1881,Statistical Outlier (Isolation Forest),0.005,Flag for Audit,188.1,Monitor,Logged for Monitoring
4074,2024-06-18 17:00:00,Google Cloud,Operations,1869,Statistical Outlier (Isolation Forest),0.0026785714285714286,Flag for Audit,186.9,Monitor,Logged for Monitoring
2116,2024-03-29 03:00:00,Google Cloud,HR,1863,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,186.3,Monitor,Logged for Monitoring
5746,2024-08-27 09:00:00,Wipro,Operations,1858,Statistical Outlier (Isolation Forest),0.0075,Flag for Audit,185.8,Monitor,Logged for Monitoring
9045,2025-01-11 20:00:00,Infosys,Finance,1826,Statistical Outlier (Isolation Forest),0.013213786213786214,Flag for Audit,182.6,Monitor,Logged for Monitoring
3619,2024-05-30 18:00:00,Google Cloud,Marketing,1823,Statistical Outlier (Isolation Forest),0.00903409090909091,Flag for Audit,182.3,Monitor,Logged for Monitoring
7225,2024-10-28 00:00:00,Azure,HR,1814,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,181.4,Monitor,Logged for Monitoring
5945,2024-09-04 16:00:00,TCS,Marketing,1799,Statistical Outlier (Isolation Forest),0.009067821067821067,Flag for Audit,179.9,Monitor,Logged for Monitoring
3763,2024-06-05 18:00:00,Google Cloud,Marketing,1792,Statistical Outlier (Isolation Forest),0.00125,Flag for Audit,179.2,Monitor,Logged for Monitoring
4017,2024-06-16 08:00:00,Azure,IT,1765,Statistical Outlier (Isolation Forest),0.0037777777777777775,Flag for Audit,176.5,Monitor,Logged for Monitoring
5001,2024-07-27 08:00:00,IBM,HR,1757,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,175.7,Monitor,Logged for Monitoring
7588,2024-11-12 03:00:00,TCS,IT,1744,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,174.4,Monitor,Logged for Monitoring
2702,2024-04-22 13:00:00,TCS,Operations,1737,Statistical Outlier (Isolation Forest),0.0057954545454545455,Flag for Audit,173.7,Monitor,Logged for Monitoring
5819,2024-08-30 10:00:00,Google Cloud,Operations,1719,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,171.9,Monitor,Logged for Monitoring
4660,2024-07-13 03:00:00,Azure,Finance,1693,Statistical Outlier (Isolation Forest),0.009443181818181818,Flag for Audit,169.3,Monitor,Logged for Monitoring
2384,2024-04-09 07:00:00,Wipro,Operations,1663,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,166.3,Monitor,Logged for Monitoring
7699,2024-11-16 18:00:00,Wipro,Finance,1638,Statistical Outlier (Isolation Forest),0.007463536463536463,Flag for Audit,163.8,Monitor,Logged for Monitoring
7803,2024-11-21 02:00:00,IBM,Operations,1637,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,163.7,Monitor,Logged for Monitoring
4923,2024-07-24 02:00:00,Wipro,Finance,1637,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,163.7,Monitor,Logged for Monitoring
8819,2025-01-02 10:00:00,Google Cloud,Marketing,1620,Statistical Outlier (Isolation Forest),0.0035555555555555553,Flag for Audit,162.0,Monitor,Logged for Monitoring
3180,2024-05-12 11:00:00,TCS,Marketing,1615,Statistical Outlier (Isolation Forest),0.0060866910866910874,Flag for Audit,161.5,Monitor,Logged for Monitoring
5900,2024-09-02 19:00:00,AWS,HR,1610,Statistical Outlier (Isolation Forest),0.002261904761904762,Flag for Audit,161.0,Monitor,Logged for Monitoring
1018,2024-02-12 09:00:00,Azure,Finance,1594,Statistical Outlier (Isolation Forest),0.00375,Flag for Audit,159.4,Monitor,Logged for Monitoring
4905,2024-07-23 08:00:00,Google Cloud,Finance,1589,Statistical Outlier (Isolation Forest),0.016967032967032968,Flag for Audit,158.9,Monitor,Logged for Monitoring
4011,2024-06-16 02:00:00,TCS,IT,1570,Statistical Outlier (Isolation Forest),0.011944444444444445,Flag for Audit,157.0,Monitor,Logged for Monitoring
8068,2024-12-02 03:00:00,Google Cloud,IT,1557,Statistical Outlier (Isolation Forest),0.008791666666666666,Flag for Audit,155.7,Monitor,Logged for Monitoring
8006,2024-11-29 13:00:00,AWS,HR,1553,Statistical Outlier (Isolation Forest),0.0009090909090909091,Flag for Audit,155.3,Monitor,Logged for Monitoring
5420,2024-08-13 19:00:00,Google Cloud,Finance,1552,Statistical Outlier (Isolation Forest),0.0025,Flag for Audit,155.2,Monitor,Logged for Monitoring
8374,2024-12-14 21:00:00,Wipro,IT,1535,Statistical Outlier (Isolation Forest),0.0016666666666666666,Flag for Audit,153.5,Monitor,Logged for Monitoring
402,2024-01-17 17:00:00,TCS,Marketing,1533,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,153.3,Monitor,Logged for Monitoring
7430,2024-11-05 13:00:00,Wipro,Finance,1530,Statistical Outlier (Isolation Forest),0.0026785714285714286,Flag for Audit,153.0,Monitor,Logged for Monitoring
4438,2024-07-03 21:00:00,Azure,Marketing,1527,Statistical Outlier (Isolation Forest),0.0014835164835164836,Flag for Audit,152.7,Monitor,Logged for Monitoring
5990,2024-09-06 13:00:00,IBM,Operations,1526,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,152.6,Monitor,Logged for Monitoring
1876,2024-03-19 03:00:00,AWS,HR,1518,Statistical Outlier (Isolation Forest),0.0015384615384615385,Flag for Audit,151.8,Monitor,Logged for Monitoring
801,2024-02-03 08:00:00,IBM,IT,1511,Statistical Outlier (Isolation Forest),0.003333333333333333,Flag for Audit,151.1,Monitor,Logged for Monitoring
1887,2024-03-19 14:00:00,AWS,IT,1500,Statistical Outlier (Isolation Forest),0.000588235294117647,Flag for Audit,150.0,Monitor,Logged for Monitoring
4454,2024-07-04 13:00:00,IBM,Marketing,1445,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,144.5,Monitor,Logged for Monitoring
2126,2024-03-29 13:00:00,AWS,Finance,1443,Statistical Outlier (Isolation Forest),0.0008333333333333333,Flag for Audit,144.3,Monitor,Logged for Monitoring
7503,2024-11-08 14:00:00,Google Cloud,Finance,1424,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,142.4,Monitor,Logged for Monitoring
6631,2024-10-03 06:00:00,Infosys,HR,1420,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,142.0,Monitor,Logged for Monitoring
5398,2024-08-12 21:00:00,Google Cloud,IT,1415,Statistical Outlier (Isolation Forest),0.00125,Flag for Audit,141.5,Monitor,Logged for Monitoring
9989,2025-02-20 04:00:00,AWS,HR,1393,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,139.3,Monitor,Logged for Monitoring
6912,2024-10-14 23:00:00,Google Cloud,Marketing,1393,Statistical Outlier (Isolation Forest),0.007633699633699633,Flag for Audit,139.3,Monitor,Logged for Monitoring
459,2024-01-20 02:00:00,Infosys,IT,1386,Statistical Outlier (Isolation Forest),0.011239484930274404,Flag for Audit,138.6,Monitor,Logged for Monitoring
987,2024-02-11 02:00:00,Azure,IT,1386,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,138.6,Monitor,Logged for Monitoring
1746,2024-03-13 17:00:00,Azure,Marketing,1366,Statistical Outlier (Isolation Forest),0.002857142857142857,Flag for Audit,136.6,Monitor,Logged for Monitoring
6827,2024-10-11 10:00:00,Wipro,Finance,1360,Statistical Outlier (Isolation Forest),0.004428571428571428,Flag for Audit,136.0,Monitor,Logged for Monitoring
9544,2025-02-01 15:00:00,Wipro,Finance,1357,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,135.7,Monitor,Logged for Monitoring
2985,2024-05-04 08:00:00,Wipro,Operations,1238,Statistical Outlier (Isolation Forest),0.0015384615384615385,Flag for Audit,123.8,Monitor,Logged for Monitoring
7932,2024-11-26 11:00:00,AWS,Operations,1218,Statistical Outlier (Isolation Forest),0.009753968253968254,Flag for Audit,121.8,Monitor,Logged for Monitoring
955,2024-02-09 18:00:00,Wipro,HR,1211,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,121.1,Monitor,Logged for Monitoring
3217,2024-05-14 00:00:00,Azure,Marketing,1205,Statistical Outlier (Isolation Forest),0.0006666666666666666,Flag for Audit,120.5,Monitor,Logged for Monitoring
5940,2024-09-04 11:00:00,Wipro,Marketing,1189,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,118.9,Monitor,Logged for Monitoring
7136,2024-10-24 07:00:00,AWS,Marketing,1185,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,118.5,Monitor,Logged for Monitoring
1472,2024-03-02 07:00:00,IBM,Marketing,1184,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,118.4,Monitor,Logged for Monitoring
7723,2024-11-17 18:00:00,IBM,Finance,1184,Statistical Outlier (Isolation Forest),0.0008333333333333333,Flag for Audit,118.4,Monitor,Logged for Monitoring
421,2024-01-18 12:00:00,AWS,IT,1183,Statistical Outlier (Isolation Forest),0.008633699633699633,Flag for Audit,118.3,Monitor,Logged for Monitoring
3826,2024-06-08 09:00:00,Azure,HR,1169,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,116.9,Monitor,Logged for Monitoring
5523,2024-08-18 02:00:00,Azure,IT,1163,Statistical Outlier (Isolation Forest),0.013893557422969187,Flag for Audit,116.3,Monitor,Logged for Monitoring
9353,2025-01-24 16:00:00,IBM,Finance,1154,Statistical Outlier (Isolation Forest),0.0005555555555555556,Flag for Audit,115.4,Monitor,Logged for Monitoring
9728,2025-02-09 07:00:00,Infosys,Finance,1146,Statistical Outlier (Isolation Forest),0.01260475472240178,Flag for Audit,114.6,Monitor,Logged for Monitoring
2688,2024-04-21 23:00:00,TCS,Finance,1129,Statistical Outlier (Isolation Forest),0.0069313725490196074,Flag for Audit,112.9,Monitor,Logged for Monitoring
5489,2024-08-16 16:00:00,Wipro,Operations,1125,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,112.5,Monitor,Logged for Monitoring
6806,2024-10-10 13:00:00,Google Cloud,Operations,1123,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,112.3,Monitor,Logged for Monitoring
1183,2024-02-19 06:00:00,Wipro,HR,1111,Statistical Outlier (Isolation Forest),0.009583333333333333,Flag for Audit,111.1,Monitor,Logged for Monitoring
1031,2024-02-12 22:00:00,Wipro,Marketing,1094,Statistical Outlier (Isolation Forest),0.015484848484848483,Flag for Audit,109.4,Monitor,Logged for Monitoring
9922,2025-02-17 09:00:00,Wipro,Marketing,1093,Statistical Outlier (Isolation Forest),0.0037362637362637363,Flag for Audit,109.3,Monitor,Logged for Monitoring
4266,2024-06-26 17:00:00,Azure,Marketing,1079,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,107.9,Monitor,Logged for Monitoring
9693,2025-02-07 20:00:00,Infosys,Operations,1076,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,107.6,Monitor,Logged for Monitoring
6199,2024-09-15 06:00:00,IBM,Operations,1068,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,106.8,Monitor,Logged for Monitoring
6361,2024-09-22 00:00:00,Azure,Finance,1059,Statistical Outlier (Isolation Forest),0.006107142857142858,Flag for Audit,105.9,Monitor,Logged for Monitoring
2228,2024-04-02 19:00:00,Google Cloud,Operations,1058,Statistical Outlier (Isolation Forest),0.0030277777777777777,Flag for Audit,105.8,Monitor,Logged for Monitoring
8080,2024-12-02 15:00:00,Wipro,Marketing,1057,Statistical Outlier (Isolation Forest),0.002307692307692308,Flag for Audit,105.7,Monitor,Logged for Monitoring
5593,2024-08-21 00:00:00,Infosys,Operations,1051,Statistical Outlier (Isolation Forest),0.005576923076923077,Flag for Audit,105.1,Monitor,Logged for Monitoring
3142,2024-05-10 21:00:00,Azure,Marketing,1050,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,105.0,Monitor,Logged for Monitoring
4619,2024-07-11 10:00:00,Azure,Marketing,1042,Statistical Outlier (Isolation Forest),0.0007142857142857143,Flag for Audit,104.2,Monitor,Logged for Monitoring
2223,2024-04-02 14:00:00,Azure,IT,1037,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,103.7,Monitor,Logged for Monitoring
9497,2025-01-30 16:00:00,TCS,HR,1029,Statistical Outlier (Isolation Forest),0.003976190476190476,Flag for Audit,102.9,Monitor,Logged for Monitoring
623,2024-01-26 22:00:00,Infosys,Marketing,1020,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,102.0,Monitor,Logged for Monitoring
5745,2024-08-27 08:00:00,AWS,HR,1018,Statistical Outlier (Isolation Forest),0.004941176470588235,Flag for Audit,101.8,Monitor,Logged for Monitoring
9111,2025-01-14 14:00:00,TCS,IT,1014,Statistical Outlier (Isolation Forest),0.005686274509803921,Flag for Audit,101.4,Monitor,Logged for Monitoring
