transaction_id,transaction_type,amount,budget_amount,sender,receiver,sender_old_balance,sender_new_balance,receiver_old_balance,receiver_new_balance,is_fraud,date,month,currency
T0000203,CASH_OUT,1168.82,1148.9823001083005,C5116756,M2570275,60368.28,59199.46,187509.75,188678.57,0,2023-01-01,January,INR
T0000204,DEBIT,59109.22,56940.208592311654,C3392829,C2641708,223177.89,164068.67,10908.21,70017.43,0,2023-01-01,January,INR
T0000205,CASH_IN,63277.14,63632.51988147047,C7878064,M5975229,184254.12,120976.98,335796.74,399073.88,0,2023-01-01,January,INR
T0000206,PAYMENT,11298.65,10215.99313136505,C9722586,C9338296,177298.47,165999.82,372536.51,383835.16,0,2023-01-01,January,INR
T0000207,PAYMENT,29777.68,32515.860125293115,C3371723,M2994817,3833.9,0.0,111509.25,141286.93,0,2023-01-01,January,INR
T0000208,PAYMENT,5857.91,5479.512054244287,C8008757,C7417358,389649.63,383791.72,384167.03,390024.94,0,2023-01-01,January,INR
T0000209,PAYMENT,27060.96,28711.213728964452,C3350259,C1699948,369902.18,342841.22,338773.5,365834.46,0,2023-01-01,January,INR
T0000210,CASH_OUT,126908.01,138300.57281696372,C7452010,C9738795,352025.82,225117.81,27262.82,154170.83,0,2023-01-01,January,INR
T0000211,CASH_OUT,60433.83,57182.39521080044,C8101058,C5732744,205591.17,145157.34,132842.81,193276.64,0,2023-01-01,January,INR
T0000212,CASH_OUT,26008.44,26523.714209645153,C5044253,M5472600,247766.91,221758.47,499974.66,525983.1,0,2023-01-01,January,INR
T0000213,CASH_IN,264287.97,284355.67898097786,C7632275,M4238317,331877.8,67589.83,3978.16,268266.13,0,2023-01-01,January,INR
T0000214,PAYMENT,212784.39,232342.3884824281,C3450173,C9660189,477706.99,264922.6,460126.83,672911.22,0,2023-01-01,January,INR
T0000215,PAYMENT,7378.1,7523.811678667509,C1713281,C4776377,141240.49,133862.39,408653.36,416031.46,0,2023-01-01,January,INR
T0000216,TRANSFER,48827.43,48748.983219237,C1867518,C2104469,373766.15,324938.72,363776.68,412604.11,0,2023-01-01,January,INR
T0000217,PAYMENT,136229.11,139562.74780397094,C5023213,C6075267,307475.85,171246.74,278290.81,414519.92,0,2023-01-01,January,INR
T0000218,CASH_IN,79502.95,81491.73938810448,C9123420,C6313280,317392.59,237889.64,126922.09,206425.04,0,2023-01-01,January,INR
T0000219,CASH_IN,81461.9,89127.45591913935,C2148191,C7714183,46821.83,0.0,81781.15,163243.05,0,2023-01-01,January,INR
T0000220,CASH_OUT,49946.31,47218.63788340547,C5101986,C5470617,381936.35,331990.04,28594.78,78541.09,0,2023-01-01,January,INR
T0000221,PAYMENT,103495.68,113840.77361935166,C7336287,C3519930,205388.73,101893.05,280763.03,384258.71,0,2023-01-01,January,INR
T0000222,PAYMENT,3813.54,3761.336680411476,C2821270,M1023804,164760.52,160946.98,440201.71,444015.25,0,2023-01-01,January,INR
T0000223,PAYMENT,10789.35,10620.788487124304,C7494546,M9878681,216226.59,205437.24,76233.72,87023.07,0,2023-01-01,January,INR
T0000224,CASH_IN,7303.89,7749.17109809024,C3753609,C2736088,435960.64,428656.75,119923.02,127226.91,0,2023-01-01,January,INR
T0000225,TRANSFER,73004.68,71859.33755225921,C8277945,C4158896,326554.37,253549.69,74498.91,147503.59,0,2023-01-01,January,INR
T0000226,PAYMENT,46403.27,47577.74347284533,C6212975,C2381249,4676.96,0.0,311457.49,357860.76,0,2023-01-01,January,INR
T0000227,PAYMENT,65998.98,59792.076497043156,C5922164,M3118637,117253.71,51254.73,381260.54,447259.52,0,2023-01-01,January,INR
T0000228,PAYMENT,7637.47,7611.26727095955,C2590954,M1547283,347349.65,339712.18,420490.19,428127.66,0,2023-01-01,January,INR
T0000229,CASH_OUT,2441.43,2329.0919780457975,C5168852,C4062926,437796.16,435354.73,118329.35,120770.78,0,2023-01-01,January,INR
T0000230,TRANSFER,25575.37,26938.956751121284,C8709527,M9533340,269038.89,243463.52,350311.57,375886.94,0,2023-01-01,January,INR
T0000231,CASH_IN,125730.32,114827.92069461633,C1175715,C3013424,296108.51,170378.19,225132.91,350863.23,0,2023-01-01,January,INR
T0000232,TRANSFER,99320.34,99730.4845062109,C7826675,M9688303,140542.14,41221.8,494745.78,594066.12,0,2023-01-01,January,INR
T0000233,TRANSFER,117828.05,122092.37983269463,C5434861,C6705714,70043.87,0.0,351405.74,469233.79,0,2023-01-01,January,INR
T0000234,TRANSFER,11520.82,11373.848757433045,C7475165,C9025749,218783.43,207262.61,51322.85,62843.67,0,2023-01-01,January,INR
T0000235,CASH_IN,143296.73,146088.08808093518,C6969681,M6584117,269127.9,125831.17,152149.1,295445.83,0,2023-01-01,January,INR
T0000236,CASH_OUT,61107.58,63605.466023174806,C4888836,M9899926,282303.03,221195.45,338667.57,399775.15,0,2023-01-01,January,INR
T0000237,TRANSFER,74533.12,70302.32462287304,C3778004,M5964447,95136.95,20603.83,349143.42,423676.54,0,2023-01-01,January,INR
T0000238,CASH_OUT,268222.72,246268.9297226441,C6645778,M8475977,38552.71,0.0,196048.57,464271.29,0,2023-01-01,January,INR
T0000239,PAYMENT,144918.63,148211.38955326664,C2262018,M1333526,167827.64,22909.01,148771.58,293690.21,0,2023-01-01,January,INR
T0000240,PAYMENT,19940.6,19432.923697495502,C6256881,C9389628,401426.56,381485.96,127873.56,147814.16,0,2023-01-01,January,INR
T0000241,CASH_OUT,92124.57,94641.26544025728,C1852252,M1164108,136410.2,44285.63,161606.25,253730.82,0,2023-01-01,January,INR
T0000242,CASH_IN,38329.17,41024.44321253959,C6848618,C2778679,341851.92,303522.75,43655.95,81985.12,0,2023-01-01,January,INR
T0000243,PAYMENT,13979.53,14197.373463187438,C6658706,M7646377,129837.05,115857.52,182304.29,196283.82,0,2023-01-01,January,INR
T0000244,PAYMENT,111458.49,116967.76435449725,C1759998,C3311954,117456.12,5997.63,81435.12,192893.61,0,2023-01-01,January,INR
T0000245,CASH_IN,8841.86,8717.296282597383,C7817390,C1377936,105557.2,96715.34,110191.04,119032.9,0,2023-01-01,January,INR
T0000246,CASH_OUT,103780.35,113105.93641364136,C4742266,M8758594,214301.45,110521.1,115387.21,219167.56,0,2023-01-01,January,INR
T0000247,CASH_OUT,263464.7,250459.15917682103,C8081977,C5613451,134353.02,0.0,86124.39,349589.09,0,2023-01-01,January,INR
T0000248,TRANSFER,3920.68,4185.54551964614,C1374527,M5315173,181227.51,177306.83,251309.92,255230.6,0,2023-01-01,January,INR
T0000249,DEBIT,20823.88,22145.375269466782,C2615108,C3845194,288321.33,267497.45,331470.03,352293.91,0,2023-01-01,January,INR
T0000250,CASH_OUT,85914.23,85773.5638455602,C5445916,M7452751,415904.78,329990.55,435019.82,520934.05,0,2023-01-01,January,INR
T0000251,PAYMENT,43070.48,38899.43752611379,C2694026,C3829627,383055.65,339985.17,261850.46,304920.94,0,2023-01-01,January,INR
T0000252,PAYMENT,4051.89,3851.4592212207917,C3968750,C6057181,218653.43,214601.54,26307.3,30359.19,0,2023-01-01,January,INR
T0000253,CASH_OUT,47566.11,50869.01976822524,C6945390,C2173401,151208.35,103642.24,164496.39,212062.5,0,2023-01-01,January,INR
T0000254,TRANSFER,106478.15,106207.37319232574,C2300717,C3750748,328350.76,221872.61,265171.31,371649.46,0,2023-01-01,January,INR
T0000255,PAYMENT,29050.08,28762.478869072238,C7099325,C1252214,216633.43,187583.35,358403.32,387453.4,0,2023-01-01,January,INR
T0000256,PAYMENT,169012.22,177192.3152113796,C1930626,M3563513,378641.81,209629.59,113816.73,282828.95,0,2023-01-01,January,INR
T0000257,DEBIT,693.83,658.5897527741263,C2576666,M4428665,429669.07,428975.24,377927.53,378621.36,0,2023-01-01,January,INR
T0000258,PAYMENT,54746.41,57940.37650017074,C6288800,M7733615,143312.34,88565.93,367459.24,422205.65,0,2023-01-01,January,INR
T0000259,CASH_IN,3997.37,4132.018911596196,C8141348,M8400022,192499.91,188502.54,374346.28,378343.65,0,2023-01-01,January,INR
T0000260,PAYMENT,31215.21,28478.630061800344,C2535336,C5788855,14449.61,0.0,332653.91,363869.12,0,2023-01-01,January,INR
T0000261,PAYMENT,24344.86,24862.110160829518,C3699934,C9330599,214711.19,190366.33,116154.06,140498.92,0,2023-01-01,January,INR
T0000262,PAYMENT,5994.47,5977.734021371127,C9326080,M4234470,219140.39,213145.92,293158.3,299152.77,0,2023-01-01,January,INR
T0000263,PAYMENT,103812.07,103760.8358561988,C9907152,C5447221,458336.93,354524.86,138138.41,241950.48,0,2023-01-01,January,INR
T0000264,CASH_IN,90363.84,84089.19015838836,C6229549,M6553356,203000.0,112636.16,458113.27,548477.11,0,2023-01-01,January,INR
T0000265,PAYMENT,10714.9,11383.278368462918,C5023342,C2592724,212809.32,202094.42,26053.91,36768.81,0,2023-01-01,January,INR
T0000266,PAYMENT,20962.66,21562.203154059356,C4121827,C4779437,164523.28,143560.62,338477.3,359439.96,0,2023-01-01,January,INR
T0000267,TRANSFER,23424.73,24522.22768204882,C6512066,C9099964,51690.93,28266.2,435518.27,458943.0,0,2023-01-01,January,INR
T0000268,PAYMENT,61334.35,65836.02473493738,C6318238,C5275673,301739.6,240405.25,167456.73,228791.08,0,2023-01-01,January,INR
T0000269,TRANSFER,2605.4,2773.286419225973,C3652777,M9380001,105632.9,103027.5,126760.41,129365.81,0,2023-01-01,January,INR
T0000270,PAYMENT,27265.19,28950.458848332764,C1205234,M7101186,260395.97,233130.78,55884.72,83149.91,0,2023-01-01,January,INR
T0000271,TRANSFER,15769.32,14623.416496227865,C2363484,C2529772,384334.5,368565.18,259096.01,274865.33,0,2023-01-01,January,INR
T0000272,PAYMENT,55196.49,50060.7734577946,C9627031,C5121686,366861.27,311664.78,94426.22,149622.71,0,2023-01-01,January,INR
T0000273,TRANSFER,15219.37,13822.85333746548,C4763393,M4296076,54689.95,39470.58,294550.45,309769.82,0,2023-01-01,January,INR
T0000274,PAYMENT,10699.6,10214.938518471336,C5340730,M9549464,210434.93,199735.33,286221.74,296921.34,0,2023-01-01,January,INR
T0000275,CASH_IN,5187.29,4992.787243754716,C5203967,C4023771,399864.46,394677.17,64834.3,70021.59,0,2023-01-01,January,INR
T0000276,TRANSFER,13708.71,14372.955272032592,C8044616,C5366733,3477.65,0.0,345876.44,359585.15,0,2023-01-01,January,INR
T0000277,PAYMENT,53720.34,50644.12504706618,C1584609,C7213428,73763.89,20043.55,458676.35,512396.69,0,2023-01-01,January,INR
T0000279,CASH_IN,159116.47,172973.72750887473,C3482624,M5916018,253114.46,93997.99,74482.29,233598.76,0,2023-01-01,January,INR
T0000280,TRANSFER,1113.78,1064.2190190781203,C5379924,M8629192,261119.77,260005.99,411604.5,412718.28,0,2023-01-01,January,INR
T0000281,CASH_IN,39984.29,37376.25056766833,C7040115,C2053192,445596.99,405612.7,373844.9,413829.19,0,2023-01-01,January,INR
T0000282,PAYMENT,2130.86,2101.975899885929,C5416362,C9018345,374564.98,372434.12,480665.76,482796.62,0,2023-01-01,January,INR
T0000283,PAYMENT,173045.83,158128.21493972733,C4970512,C2867421,475578.36,302532.53,123189.17,296235.0,0,2023-01-01,January,INR
T0000284,CASH_IN,28207.25,30631.100259775318,C9440437,M7869477,482817.39,454610.14,288100.93,316308.18,0,2023-01-01,January,INR
T0000285,PAYMENT,82898.34,74926.63006990189,C2449170,M5806482,25260.25,0.0,267963.33,350861.67,0,2023-01-01,January,INR
T0000286,CASH_IN,46163.39,50543.2924856328,C6145551,C6440730,50197.39,4034.0,414260.88,460424.27,0,2023-01-01,January,INR
T0000287,CASH_IN,71859.99,66720.27154754246,C5880201,C1833878,402984.37,331124.38,37849.73,109709.72,0,2023-01-01,January,INR
T0000288,CASH_IN,2106.19,2052.798099566244,C5261404,M5794008,467412.77,465306.58,261246.59,263352.78,0,2023-01-01,January,INR
T0000289,PAYMENT,42015.02,38913.183180122396,C8268376,M1777773,341333.73,299318.71,225199.27,267214.29,0,2023-01-01,January,INR
T0000290,CASH_IN,12841.51,11804.56872479242,C3402780,C5964895,4681.6,0.0,492047.99,504889.5,0,2023-01-01,January,INR
T0000291,CASH_IN,37545.12,38239.043560157574,C9583954,C4657675,47670.34,10125.22,410532.33,448077.45,0,2023-01-01,January,INR
T0000292,PAYMENT,41203.13,38693.16838317104,C3984120,C2813092,483248.06,442044.93,477766.23,518969.36,0,2023-01-01,January,INR
T0000293,CASH_IN,20951.76,22002.002194498444,C5905039,C5419955,44870.54,23918.78,347618.9,368570.66,0,2023-01-01,January,INR
T0000294,CASH_IN,65023.8,67010.18489312289,C5686051,M2929553,450399.01,385375.21,119423.25,184447.05,0,2023-01-01,January,INR
T0000295,PAYMENT,94154.11,95319.60356168757,C8648000,M1744923,187022.19,92868.08,331621.66,425775.77,0,2023-01-01,January,INR
T0000296,CASH_OUT,5007.27,5273.392348373751,C4950202,C1307456,465235.9,460228.63,417317.18,422324.45,0,2023-01-01,January,INR
T0000297,CASH_IN,1120.34,1057.2726875219068,C3561030,C4072509,98886.14,97765.8,147522.23,148642.57,0,2023-01-01,January,INR
T0000298,PAYMENT,104290.48,113958.17811275017,C1194508,C7710041,486161.18,381870.7,291612.71,395903.19,0,2023-01-01,January,INR
T0000299,PAYMENT,38853.02,40871.22635632934,C4273103,C6187665,260474.62,221621.6,50817.92,89670.94,0,2023-01-01,January,INR
T0000300,DEBIT,35696.25,35334.65076895491,C8436626,C2123771,383825.95,348129.7,73228.61,108924.86,0,2023-01-01,January,INR
T0000301,PAYMENT,177673.75,185062.58984913072,C1089245,C4994374,105248.9,0.0,199140.77,376814.52,0,2023-01-01,January,INR
T0000302,PAYMENT,17672.63,18099.182642560114,C9065446,M6239341,66515.41,48842.78,259470.04,277142.67,0,2023-01-01,January,INR
T0000303,DEBIT,33577.3,32586.70102224919,C5885443,C3104970,116590.16,83012.86,214220.09,247797.39,0,2023-01-01,January,INR
T0000305,CASH_OUT,15048.06,14289.27455999419,C3719613,M3239550,321.1,0.0,403276.08,418324.14,0,2023-01-01,January,INR
T0000306,CASH_OUT,32552.37,31165.193703275498,C5986324,C1598920,344888.09,312335.72,148137.38,180689.75,0,2023-01-01,January,INR
T0000307,PAYMENT,68896.52,70656.29559335568,C3841229,C3180303,51200.48,0.0,456727.8,525624.32,0,2023-01-01,January,INR
T0000308,TRANSFER,36534.09,36159.44168510899,C1977181,M5802348,331410.72,294876.63,118749.27,155283.36,0,2023-01-01,January,INR
T0000309,PAYMENT,58085.91,63021.661524843184,C6993899,C8213903,151070.34,92984.43,332209.64,390295.55,0,2023-01-01,January,INR
T0000310,CASH_IN,85423.01,78530.285431781,C7050160,C8857862,450451.21,365028.2,228508.63,313931.64,0,2023-01-01,January,INR
T0000311,PAYMENT,5302.99,5270.932497484134,C2069868,M7057385,157089.04,151786.05,10259.9,15562.89,0,2023-01-01,January,INR
T0000312,CASH_IN,133819.72,128544.19530826254,C3531103,C4204129,455342.81,321523.09,304679.42,438499.14,0,2023-01-01,January,INR
T0000313,PAYMENT,82154.65,81708.17754092002,C3194859,M9405154,283934.0,201779.35,15841.01,97995.66,0,2023-01-01,January,INR
T0000314,TRANSFER,5794.82,5964.711710987039,C6934803,C9273046,108999.13,103204.31,26928.43,32723.25,0,2023-01-01,January,INR
T0000315,CASH_IN,35073.59,34409.456093659515,C7572659,C4220717,425529.89,390456.3,330713.71,365787.3,0,2023-01-01,January,INR
T0000316,CASH_IN,7594.56,7543.109055360585,C7542950,C1092764,150177.7,142583.14,248630.61,256225.17,0,2023-01-01,January,INR
T0000317,CASH_IN,104012.58,108253.53564943314,C9448850,M4904171,305511.02,201498.44,441143.47,545156.05,0,2023-01-01,January,INR
T0000318,CASH_IN,49537.34,49047.34011969936,C7917826,C5191650,272079.02,222541.68,226504.57,276041.91,0,2023-01-01,January,INR
T0000319,TRANSFER,6951.74,6596.122182115013,C3886114,M7092032,393036.52,386084.78,493525.34,500477.08,0,2023-01-01,January,INR
T0000320,CASH_OUT,17545.28,19289.983865049006,C1969668,M2320879,127910.53,110365.25,10325.57,27870.85,0,2023-01-01,January,INR
T0000321,PAYMENT,87280.3,95494.9988882769,C6531784,M5902321,62702.36,0.0,460984.86,548265.16,0,2023-01-01,January,INR
T0000322,CASH_IN,8555.1,9056.572561828303,C9244105,M3842024,456404.95,447849.85,109753.77,118308.87,0,2023-01-01,January,INR
T0000323,PAYMENT,62973.21,60483.905931852336,C9776396,C5458613,156126.27,93153.06,94713.87,157687.08,0,2023-01-01,January,INR
T0000324,CASH_OUT,5737.0,5309.009832673363,C3071925,C1213585,310956.27,305219.27,242854.56,248591.56,0,2023-01-01,January,INR
T0000325,PAYMENT,48780.59,51546.9407186841,C3128098,C5755221,435471.4,386690.81,326081.15,374861.74,0,2023-01-01,January,INR
T0000326,PAYMENT,34981.53,37345.24773838365,C1336712,C1318127,40461.03,5479.5,312204.94,347186.47,0,2023-01-01,January,INR
T0000327,CASH_OUT,58919.82,59425.21876714417,C2271359,C8678896,145988.31,87068.49,176758.06,235677.88,0,2023-01-01,January,INR
T0000328,PAYMENT,17841.53,16170.99032852765,C5993671,M7415322,41779.31,23937.78,307420.32,325261.85,0,2023-01-01,January,INR
T0000329,TRANSFER,15725.85,14278.532167112242,C5921229,M9285869,460792.64,445066.79,225509.7,241235.55,0,2023-01-01,January,INR
T0000330,PAYMENT,1759.34,1604.2595081529291,C4338300,C6890860,470303.31,468543.97,104115.02,105874.36,0,2023-01-01,January,INR
T0000331,DEBIT,47359.99,50524.23274783049,C3789598,C9809795,452571.01,405211.02,18426.6,65786.59,0,2023-01-01,January,INR
T0000332,TRANSFER,39891.37,39817.26209947478,C8468106,C2875018,182363.51,142472.14,326643.43,366534.8,0,2023-01-01,January,INR
T0000333,PAYMENT,30235.37,32485.456096261598,C5140304,M1054215,239794.72,209559.35,299892.97,330128.34,0,2023-01-01,January,INR
T0000334,CASH_IN,77781.83,81181.52086378669,C8274262,C9110339,456937.99,379156.16,251851.32,329633.15,0,2023-01-01,January,INR
T0000335,TRANSFER,25118.2,25757.22527858507,C9668905,C6937009,442540.58,417422.38,225931.45,251049.65,0,2023-01-01,January,INR
T0000336,CASH_OUT,24045.6,22026.581310818172,C3854249,M7191791,5727.2,0.0,252097.74,276143.34,0,2023-01-01,January,INR
T0000337,PAYMENT,51990.12,54195.472256290086,C2824644,M3611531,89521.55,37531.43,56412.76,108402.88,0,2023-01-01,January,INR
T0000338,CASH_OUT,28616.38,26027.228416529753,C9576093,M4025557,204159.61,175543.23,340731.88,369348.26,0,2023-01-01,January,INR
T0000339,CASH_IN,120753.36,113470.83220139056,C6713479,C7110802,375333.02,254579.66,430124.84,550878.2,0,2023-01-01,January,INR
T0000340,PAYMENT,15810.13,14375.802853113451,C3618260,C4668878,191622.39,175812.26,57219.22,73029.35,0,2023-01-01,January,INR
T0000341,PAYMENT,16606.31,17462.46536452958,C6596739,C1684830,103084.61,86478.3,385198.67,401804.98,0,2023-01-01,January,INR
T0000342,CASH_OUT,15802.69,16401.01857042519,C5635513,C3633001,414314.54,398511.85,209386.31,225189.0,0,2023-01-01,January,INR
T0000343,TRANSFER,52235.13,56641.435131937484,C9149788,C4458987,170480.63,118245.5,394121.48,446356.61,0,2023-01-01,January,INR
T0000344,CASH_OUT,79668.93,85223.78085714881,C3303685,C8475383,56691.29,0.0,252131.67,331800.6,0,2023-01-01,January,INR
T0000345,TRANSFER,26851.46,24741.22295179538,C9922444,M4095341,316780.16,289928.7,110755.03,137606.49,0,2023-01-01,January,INR
T0000346,TRANSFER,116094.39,121536.71208675757,C9424391,C5445638,432340.8,316246.41,205463.53,321557.92,0,2023-01-01,January,INR
T0000347,CASH_OUT,1894.56,2063.6694058733146,C2626317,C6381576,288371.62,286477.06,61049.48,62944.04,0,2023-01-01,January,INR
T0000348,TRANSFER,86832.36,78170.2330720987,C2481470,C2217768,498182.64,411350.28,8625.47,95457.83,0,2023-01-01,January,INR
T0000349,TRANSFER,162686.09,150703.91491193042,C5798410,C6238605,437031.14,274345.05,15286.63,177972.72,0,2023-01-01,January,INR
T0000350,PAYMENT,41927.28,43681.922056499,C1404195,C2815423,122342.89,80415.61,480058.28,521985.56,0,2023-01-01,January,INR
T0000351,CASH_OUT,46661.53,50130.555498128066,C3689181,C8902988,164629.52,117967.99,494978.41,541639.94,0,2023-01-01,January,INR
T0000352,TRANSFER,115804.01,117006.33446449647,C4915873,C3669211,97879.4,0.0,19740.12,135544.13,0,2023-01-01,January,INR
T0000353,CASH_OUT,5895.12,6093.428834427576,C9724358,C3740156,278842.09,272946.97,94903.14,100798.26,0,2023-01-01,January,INR
T0000354,PAYMENT,31291.06,30143.885726002,C9931379,C4628378,326015.72,294724.66,243709.6,275000.66,0,2023-01-01,January,INR
T0000355,PAYMENT,1115.4,1050.2417760229578,C2363859,C4243848,374820.76,373705.36,322457.18,323572.58,0,2023-01-01,January,INR
T0000356,CASH_OUT,69349.9,63252.664869570086,C9025094,C6333758,264831.63,195481.73,86192.42,155542.32,0,2023-01-01,January,INR
T0000357,PAYMENT,25837.46,25747.786738565348,C1818359,M7506626,61254.81,35417.35,106307.32,132144.78,0,2023-01-01,January,INR
T0000358,PAYMENT,17694.86,17159.39739204745,C7737471,C9677483,125186.75,107491.89,257038.13,274732.99,0,2023-01-01,January,INR
T0000359,CASH_IN,159980.88,153022.45779152057,C8610783,M8993008,234164.81,74183.93,24747.16,184728.04,0,2023-01-01,January,INR
T0000360,CASH_OUT,12233.84,13020.052430885009,C9017131,M3357357,134682.19,122448.35,266783.92,279017.76,0,2023-01-01,January,INR
T0000361,TRANSFER,46725.58,44824.335265965616,C3010761,C6434474,25348.96,0.0,441521.93,488247.51,0,2023-01-01,January,INR
